starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	1
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	1	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	1	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	1
Tue Apr 12 18:48:16 2022	1649782096	1	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	1
Tue Apr 12 18:48:16 2022	1649782096	1	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	2	2	1
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	1	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	2	2	1
Tue Apr 12 18:48:16 2022	1649782096	1	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	1	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	1	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	1	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	1
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	1	2	1
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	1	2	1
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	2
Tue Apr 12 18:48:15 2022	1649782095	1	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	1	1	2	1
Tue Apr 12 18:48:16 2022	1649782096	1	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	2	2	1
Tue Apr 12 18:48:15 2022	1649782095	0	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:13 2022	1649782093	0	2	2	2
Tue Apr 12 18:48:14 2022	1649782094	0	2	2	1
Tue Apr 12 18:48:14 2022	1649782094	1	2	2	2
Tue Apr 12 18:48:16 2022	1649782096	1	2	2	2
