starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 12 19:10:19 2022	1649783419	0	8	8	8
Tue Apr 12 19:10:20 2022	1649783420	0	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	7
Tue Apr 12 19:10:21 2022	1649783421	1	7	8	7
Tue Apr 12 19:10:20 2022	1649783420	1	8	8	7
Tue Apr 12 19:10:20 2022	1649783420	1	7	8	7
Tue Apr 12 19:10:21 2022	1649783421	0	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	1	7	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	7	8	7
Tue Apr 12 19:10:18 2022	1649783418	1	7	8	7
Tue Apr 12 19:10:16 2022	1649783416	1	8	8	7
Tue Apr 12 19:10:19 2022	1649783419	0	8	8	8
Tue Apr 12 19:10:20 2022	1649783420	1	7	8	6
Tue Apr 12 19:10:18 2022	1649783418	1	7	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	7	8	7
Tue Apr 12 19:10:18 2022	1649783418	0	8	8	5
Tue Apr 12 19:10:17 2022	1649783417	0	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	3	6	8	5
Tue Apr 12 19:10:17 2022	1649783417	0	8	8	8
Tue Apr 12 19:10:20 2022	1649783420	2	7	8	7
Tue Apr 12 19:10:18 2022	1649783418	1	7	8	7
Tue Apr 12 19:10:19 2022	1649783419	1	8	8	6
Tue Apr 12 19:10:21 2022	1649783421	0	8	8	7
Tue Apr 12 19:10:19 2022	1649783419	0	8	8	8
Tue Apr 12 19:10:21 2022	1649783421	1	7	8	6
Tue Apr 12 19:10:22 2022	1649783422	0	8	8	8
Tue Apr 12 19:10:22 2022	1649783422	0	8	8	8
Tue Apr 12 19:10:22 2022	1649783422	4	5	8	4
Tue Apr 12 19:10:17 2022	1649783417	0	8	8	6
Tue Apr 12 19:10:21 2022	1649783421	1	8	8	7
Tue Apr 12 19:10:18 2022	1649783418	0	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	0	8	8	8
Tue Apr 12 19:10:22 2022	1649783422	0	8	8	6
Tue Apr 12 19:10:19 2022	1649783419	1	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	1	7	8	7
Tue Apr 12 19:10:22 2022	1649783422	0	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	1	7	8	7
Tue Apr 12 19:10:17 2022	1649783417	0	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	1	8	8	8
Tue Apr 12 19:10:16 2022	1649783416	1	7	8	7
Tue Apr 12 19:10:21 2022	1649783421	1	8	8	7
Tue Apr 12 19:10:21 2022	1649783421	1	7	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	8
Tue Apr 12 19:10:22 2022	1649783422	0	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	2	6	8	5
Tue Apr 12 19:10:20 2022	1649783420	1	8	8	5
Tue Apr 12 19:10:16 2022	1649783416	0	8	8	8
Tue Apr 12 19:10:21 2022	1649783421	1	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	1	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	0	8	8	4
Tue Apr 12 19:10:21 2022	1649783421	1	7	8	7
Tue Apr 12 19:10:16 2022	1649783416	0	8	8	5
Tue Apr 12 19:10:18 2022	1649783418	1	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	0	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	0	8	8	8
Tue Apr 12 19:10:20 2022	1649783420	0	8	8	8
Tue Apr 12 19:10:16 2022	1649783416	1	7	8	7
Tue Apr 12 19:10:20 2022	1649783420	1	8	8	8
Tue Apr 12 19:10:20 2022	1649783420	1	7	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	0	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	0	8	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	7	8	7
Tue Apr 12 19:10:17 2022	1649783417	2	7	8	7
Tue Apr 12 19:10:18 2022	1649783418	0	8	8	7
Tue Apr 12 19:10:18 2022	1649783418	1	7	8	7
Tue Apr 12 19:10:18 2022	1649783418	0	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	1	8	8	8
Tue Apr 12 19:10:16 2022	1649783416	1	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	0	8	8	5
Tue Apr 12 19:10:17 2022	1649783417	0	8	8	7
Tue Apr 12 19:10:19 2022	1649783419	1	8	8	8
Tue Apr 12 19:10:16 2022	1649783416	0	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	0	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	0	8	8	8
Tue Apr 12 19:10:20 2022	1649783420	1	7	8	5
Tue Apr 12 19:10:18 2022	1649783418	1	7	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	7	8	7
Tue Apr 12 19:10:19 2022	1649783419	0	8	8	3
Tue Apr 12 19:10:22 2022	1649783422	1	8	8	7
Tue Apr 12 19:10:16 2022	1649783416	1	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	1	8	8	7
Tue Apr 12 19:10:21 2022	1649783421	0	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	5
Tue Apr 12 19:10:16 2022	1649783416	1	7	8	7
Tue Apr 12 19:10:19 2022	1649783419	0	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	1	8	8	7
Tue Apr 12 19:10:22 2022	1649783422	1	8	8	7
Tue Apr 12 19:10:19 2022	1649783419	0	8	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	7
Tue Apr 12 19:10:20 2022	1649783420	1	7	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	7	8	5
Tue Apr 12 19:10:19 2022	1649783419	1	7	8	7
Tue Apr 12 19:10:18 2022	1649783418	1	8	8	7
Tue Apr 12 19:10:19 2022	1649783419	1	8	8	7
Tue Apr 12 19:10:21 2022	1649783421	1	8	8	8
Tue Apr 12 19:10:21 2022	1649783421	1	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	1	7	8	7
Tue Apr 12 19:10:20 2022	1649783420	1	8	8	8
Tue Apr 12 19:10:16 2022	1649783416	0	8	8	5
Tue Apr 12 19:10:19 2022	1649783419	1	8	8	7
Tue Apr 12 19:10:19 2022	1649783419	1	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	0	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	0	8	8	8
Tue Apr 12 19:10:22 2022	1649783422	0	8	8	5
Tue Apr 12 19:10:20 2022	1649783420	1	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	0	8	8	4
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	6
Tue Apr 12 19:10:21 2022	1649783421	0	8	8	3
Tue Apr 12 19:10:17 2022	1649783417	1	7	8	5
Tue Apr 12 19:10:17 2022	1649783417	2	6	8	6
Tue Apr 12 19:10:21 2022	1649783421	0	8	8	8
Tue Apr 12 19:10:16 2022	1649783416	0	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	1	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	0	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	1	8	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	7	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	7	8	7
Tue Apr 12 19:10:18 2022	1649783418	1	8	8	8
Tue Apr 12 19:10:16 2022	1649783416	1	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	0	8	8	7
Tue Apr 12 19:10:21 2022	1649783421	1	7	8	7
Tue Apr 12 19:10:20 2022	1649783420	1	7	8	7
Tue Apr 12 19:10:18 2022	1649783418	1	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	0	8	8	4
Tue Apr 12 19:10:21 2022	1649783421	1	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	1	7	8	7
Tue Apr 12 19:10:19 2022	1649783419	1	7	8	6
Tue Apr 12 19:10:20 2022	1649783420	0	8	8	8
Tue Apr 12 19:10:21 2022	1649783421	0	8	8	7
Tue Apr 12 19:10:21 2022	1649783421	1	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	0	8	8	5
Tue Apr 12 19:10:21 2022	1649783421	1	8	8	7
Tue Apr 12 19:10:20 2022	1649783420	0	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	1	8	8	8
Tue Apr 12 19:10:20 2022	1649783420	0	8	8	6
Tue Apr 12 19:10:22 2022	1649783422	1	8	8	8
Tue Apr 12 19:10:21 2022	1649783421	1	7	8	7
Tue Apr 12 19:10:20 2022	1649783420	0	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	1	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	0	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	1	7	8	7
Tue Apr 12 19:10:20 2022	1649783420	1	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	1	8	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	7
Tue Apr 12 19:10:21 2022	1649783421	0	8	8	8
Tue Apr 12 19:10:20 2022	1649783420	1	8	8	8
Tue Apr 12 19:10:21 2022	1649783421	1	7	8	4
Tue Apr 12 19:10:20 2022	1649783420	1	8	8	6
Tue Apr 12 19:10:20 2022	1649783420	1	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	0	8	8	8
Tue Apr 12 19:10:22 2022	1649783422	1	8	8	8
Tue Apr 12 19:10:20 2022	1649783420	0	8	8	7
Tue Apr 12 19:10:18 2022	1649783418	0	8	8	5
Tue Apr 12 19:10:22 2022	1649783422	1	8	8	7
Tue Apr 12 19:10:18 2022	1649783418	0	8	8	8
Tue Apr 12 19:10:21 2022	1649783421	1	7	8	5
Tue Apr 12 19:10:18 2022	1649783418	1	7	8	7
Tue Apr 12 19:10:20 2022	1649783420	0	8	8	8
Tue Apr 12 19:10:22 2022	1649783422	1	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	1	7	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	7	8	5
Tue Apr 12 19:10:18 2022	1649783418	2	6	8	6
Tue Apr 12 19:10:21 2022	1649783421	1	8	8	8
Tue Apr 12 19:10:20 2022	1649783420	2	7	8	6
Tue Apr 12 19:10:21 2022	1649783421	1	8	8	8
Tue Apr 12 19:10:16 2022	1649783416	1	8	8	7
Tue Apr 12 19:10:17 2022	1649783417	1	7	8	7
Tue Apr 12 19:10:18 2022	1649783418	1	8	8	8
Tue Apr 12 19:10:19 2022	1649783419	0	8	8	8
Tue Apr 12 19:10:20 2022	1649783420	1	8	8	8
Tue Apr 12 19:10:18 2022	1649783418	1	7	8	7
Tue Apr 12 19:10:22 2022	1649783422	1	8	8	8
Tue Apr 12 19:10:22 2022	1649783422	1	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	0	8	8	8
Tue Apr 12 19:10:16 2022	1649783416	1	8	8	8
Tue Apr 12 19:10:21 2022	1649783421	1	8	8	6
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	8
Tue Apr 12 19:10:20 2022	1649783420	0	8	8	8
Tue Apr 12 19:10:20 2022	1649783420	1	8	8	5
Tue Apr 12 19:10:18 2022	1649783418	2	6	8	6
Tue Apr 12 19:10:21 2022	1649783421	0	8	8	6
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	8
Tue Apr 12 19:10:17 2022	1649783417	1	8	8	8
Tue Apr 12 19:10:16 2022	1649783416	1	8	9	8
Tue Apr 12 19:10:17 2022	1649783417	1	7	9	7
Tue Apr 12 19:10:20 2022	1649783420	0	8	9	8
Tue Apr 12 19:10:19 2022	1649783419	0	8	9	8
Tue Apr 12 19:10:17 2022	1649783417	0	8	9	4
Tue Apr 12 19:10:18 2022	1649783418	0	8	9	8
Tue Apr 12 19:10:20 2022	1649783420	0	8	9	5
Tue Apr 12 19:10:16 2022	1649783416	1	8	9	8
Tue Apr 12 19:10:20 2022	1649783420	1	8	9	8
Tue Apr 12 19:10:18 2022	1649783418	0	8	9	8
Tue Apr 12 19:10:21 2022	1649783421	1	7	9	7
Tue Apr 12 19:10:18 2022	1649783418	1	8	9	8
Tue Apr 12 19:10:19 2022	1649783419	0	8	9	8
Tue Apr 12 19:10:16 2022	1649783416	1	8	9	8
Tue Apr 12 19:10:22 2022	1649783422	1	8	9	8
Tue Apr 12 19:10:17 2022	1649783417	0	8	9	8
Tue Apr 12 19:10:16 2022	1649783416	1	8	9	7
Tue Apr 12 19:10:20 2022	1649783420	1	8	9	8
Tue Apr 12 19:10:18 2022	1649783418	1	7	9	7
Tue Apr 12 19:10:20 2022	1649783420	1	8	9	8
Tue Apr 12 19:10:21 2022	1649783421	1	8	9	8
Tue Apr 12 19:10:17 2022	1649783417	1	8	9	8
Tue Apr 12 19:10:22 2022	1649783422	1	8	9	8
Tue Apr 12 19:10:18 2022	1649783418	0	8	9	8
Tue Apr 12 19:10:18 2022	1649783418	1	8	9	7
Tue Apr 12 19:10:19 2022	1649783419	0	8	9	8
Tue Apr 12 19:10:19 2022	1649783419	0	8	9	8
Tue Apr 12 19:10:21 2022	1649783421	1	8	9	8
Tue Apr 12 19:10:21 2022	1649783421	1	8	9	8
Tue Apr 12 19:10:20 2022	1649783420	0	8	9	8
Tue Apr 12 19:10:20 2022	1649783420	0	8	9	8
Tue Apr 12 19:10:17 2022	1649783417	0	8	9	8
Tue Apr 12 19:10:20 2022	1649783420	1	8	9	8
Tue Apr 12 19:10:19 2022	1649783419	0	8	9	5
Tue Apr 12 19:10:21 2022	1649783421	1	8	9	7
Tue Apr 12 19:10:19 2022	1649783419	1	7	9	7
Tue Apr 12 19:10:20 2022	1649783420	1	8	9	8
Tue Apr 12 19:10:22 2022	1649783422	0	8	9	8
Tue Apr 12 19:10:21 2022	1649783421	0	8	9	8
Tue Apr 12 19:10:19 2022	1649783419	1	8	9	8
Tue Apr 12 19:10:16 2022	1649783416	1	8	9	8
Tue Apr 12 19:10:21 2022	1649783421	0	8	9	8
Tue Apr 12 19:10:17 2022	1649783417	1	7	9	7
Tue Apr 12 19:10:21 2022	1649783421	1	8	9	8
Tue Apr 12 19:10:21 2022	1649783421	1	8	9	8
Tue Apr 12 19:10:19 2022	1649783419	1	8	9	7
Tue Apr 12 19:10:20 2022	1649783420	0	8	9	8
Tue Apr 12 19:10:21 2022	1649783421	0	8	9	8
Tue Apr 12 19:10:22 2022	1649783422	1	8	9	8
Tue Apr 12 19:10:21 2022	1649783421	0	8	9	6
